X,Y,Z
148.0637,94.2250,1001.7718
149.0446,94.2250,1001.7750
150.0255,94.2250,1001.7783
151.0064,94.2250,1001.7815
151.9873,94.2250,1001.7848
152.9682,94.2250,1001.7880
153.9490,94.2250,1001.7912
154.9299,94.2250,1001.7945
155.9108,94.2250,1001.7977
156.8917,94.2250,1001.8009
157.8726,94.2250,1001.8042
158.8535,94.2250,1001.8074
159.8344,94.2250,1001.8107
160.8153,94.2250,1001.8139
161.7962,94.2250,1001.8171
162.7771,94.2250,1001.8204
163.7580,94.2250,1001.8236
164.7389,94.2250,1001.8268
165.7197,94.2250,1001.8301
166.7006,94.2250,1001.8333
167.6815,94.2250,1001.8365
168.6624,94.2250,1001.8398
169.6433,94.2250,1001.8430
170.6242,94.2250,1001.8463
171.6051,94.2250,1001.8495
172.5860,94.2250,1001.8527
173.5669,94.2250,1001.8560
174.5478,94.2250,1001.8592
175.5287,94.2250,1001.8624
176.5096,94.2250,1001.8657
177.4904,94.2250,1001.8689
178.4713,94.2250,1001.8722
179.4522,94.2250,1001.8754
180.4331,94.2250,1001.8786
181.4140,94.2250,1001.8819
182.3949,94.2250,1001.8851
183.3758,94.2250,1001.8883
184.3567,94.2250,1001.8916
185.3376,94.2250,1001.8948
186.3185,94.2250,1001.8981
187.2994,94.2250,1001.9013
188.2803,94.2250,1001.9045
189.2611,94.2250,1001.9078
190.2420,94.2250,1001.9110
191.2229,94.2250,1001.9142
192.2038,94.2250,1001.9175
193.1847,94.2250,1001.9207
194.1656,94.2250,1001.9239
195.1465,94.2250,1001.9272
196.1274,94.2250,1001.9304
197.1083,94.2250,1001.9337
198.0892,94.2250,1001.9369
199.0701,94.2250,1001.9401
200.0510,94.2250,1001.9434
201.0318,94.2250,1001.9466
202.0127,94.2250,1001.9498
202.9936,94.2250,1001.9531
203.9745,94.2250,1001.9563
204.9554,94.2250,1001.9596
205.9363,94.2250,1001.9628
206.9172,94.2250,1001.9660
207.8981,94.2250,1001.9693
208.8790,94.2250,1001.9725
209.8599,94.2250,1001.9757
210.8408,94.2250,1001.9790
211.8217,94.2250,1001.9822
212.8025,94.2250,1001.9854
213.7834,94.2250,1001.9887
214.7643,94.2250,1001.9919
215.7452,94.2250,1001.9952
216.7261,94.2250,1001.9984
217.7070,94.2250,1002.0016
218.6879,94.2250,1002.0049
219.6688,94.2250,1002.0081
220.6497,94.2250,1002.0113
221.6306,94.2250,1002.0146
222.6115,94.2250,1002.0178
223.5924,94.2250,1002.0211
224.5732,94.2250,1002.0243
225.5541,94.2250,1002.0275
226.5350,94.2250,1002.0308
227.5159,94.2250,1002.0340
228.4968,94.2250,1002.0372
229.4777,94.2250,1002.0405
230.4586,94.2250,1002.0437
231.4395,94.2250,1002.0470
232.4204,94.2250,1002.0502
233.4013,94.2250,1002.0534
234.3822,94.2250,1002.0567
235.3631,94.2250,1002.0599
236.3439,94.2250,1002.0631
237.3248,94.2250,1002.0664
238.3057,94.2250,1002.0696
239.2866,94.2250,1002.0728
240.2675,94.2250,1002.0761
241.2484,94.2250,1002.0793
242.2293,94.2250,1002.0826
243.2102,94.2250,1002.0858
244.1911,94.2250,1002.0890
245.1720,94.2250,1002.0923
246.1529,94.2250,1002.0955
247.1338,94.2250,1002.0987
248.1146,94.2250,1002.1020
249.0955,94.2250,1002.1052
250.0764,94.2250,1002.1085
251.0573,94.2250,1002.1117
252.0382,94.2250,1002.1149
253.0191,94.2250,1002.1182
254.0000,94.2250,1002.1214
254.9809,94.2250,1002.1246
255.9618,94.2250,1002.1279
256.9427,94.2250,1002.1311
257.9236,94.2250,1002.1343
258.9045,94.2250,1002.1376
259.8854,94.2250,1002.1408
260.8662,94.2250,1002.1441
261.8471,94.2250,1002.1473
262.8280,94.2250,1002.1505
263.8089,94.2250,1002.1538
264.7898,94.2250,1002.1570
265.7707,94.2250,1002.1602
266.7516,94.2250,1002.1635
267.7325,94.2250,1002.1667
268.7134,94.2250,1002.1700
269.6943,94.2250,1002.1732
270.6752,94.2250,1002.1764
271.6561,94.2250,1002.1797
272.6369,94.2250,1002.1829
273.6178,94.2250,1002.1861
274.5987,94.2250,1002.1894
275.5796,94.2250,1002.1926
276.5605,94.2250,1002.1959
277.5414,94.2250,1002.1991
278.5223,94.2250,1002.2023
279.5032,94.2250,1002.2056
280.4841,94.2250,1002.2088
281.4650,94.2250,1002.2120
282.4459,94.2250,1002.2153
283.4268,94.2250,1002.2185
284.4076,94.2250,1002.2217
285.3885,94.2250,1002.2250
286.3694,94.2250,1002.2282
287.3503,94.2250,1002.2315
288.3312,94.2250,1002.2347
289.3121,94.2250,1002.2379
290.2930,94.2250,1002.2412
291.2739,94.2250,1002.2444
292.2548,94.2250,1002.2476
293.2357,94.2250,1002.2509
294.2166,94.2250,1002.2541
295.1975,94.2250,1002.2574
296.1783,94.2250,1002.2606
297.1592,94.2250,1002.2638
298.1401,94.2250,1002.2671
299.1210,94.2250,1002.2703
300.1019,94.2250,1002.2735
301.0828,94.2250,1002.2768
302.0637,94.2250,1002.2800
303.0446,94.2250,1002.2832
304.0255,94.2250,1002.2865
305.0064,94.2250,1002.2897
305.9873,94.2250,1002.2930
306.9682,94.2250,1002.2962
307.9490,94.2250,1002.2994
308.9299,94.2250,1002.3027
309.9108,94.2250,1002.3059
310.8917,94.2250,1002.3091
311.8726,94.2250,1002.3124
312.8535,94.2250,1002.3156
313.8344,94.2250,1002.3189
314.8153,94.2250,1002.3221
315.7962,94.2250,1002.3253
316.7771,94.2250,1002.3286
317.7580,94.2250,1002.3318
318.7389,94.2250,1002.3350
319.7197,94.2250,1002.3383
320.7006,94.2250,1002.3415
321.6815,94.2250,1002.3447
322.6624,94.2250,1002.3480
323.6433,94.2250,1002.3512
324.6242,94.2250,1002.3545
325.6051,94.2250,1002.3577
326.5860,94.2250,1002.3609
327.5669,94.2250,1002.3642
328.5478,94.2250,1002.3674
329.5287,94.2250,1002.3706
330.5096,94.2250,1002.3739
331.4904,94.2250,1002.3771
332.4713,94.2250,1002.3804
333.4522,94.2250,1002.3836
334.4331,94.2250,1002.3868
335.4140,94.2250,1002.3901
336.3949,94.2250,1002.3933
337.3758,94.2250,1002.3965
338.3567,94.2250,1002.3998
339.3376,94.2250,1002.4030
340.3185,94.2250,1002.4063
341.2994,94.2250,1002.4095
342.2803,94.2250,1002.4127
343.2611,94.2250,1002.4160
344.2420,94.2250,1002.4192
345.2229,94.2250,1002.4224
346.2038,94.2250,1002.4257
347.1847,94.2250,1002.4289
348.1656,94.2250,1002.4321
349.1465,94.2250,1002.4354
350.1274,94.2250,1002.4386
351.1083,94.2250,1002.4419
352.0892,94.2250,1002.4451
353.0701,94.2250,1002.4483
354.0510,94.2250,1002.4516
355.0318,94.2250,1002.4548
356.0127,94.2250,1002.4580
356.9936,94.2250,1002.4613
357.9745,94.2250,1002.4645
358.9554,94.2250,1002.4678
359.9363,94.2250,1002.4710
360.9172,94.2250,1002.4742
361.8981,94.2250,1002.4775
362.8790,94.2250,1002.4807
363.8599,94.2250,1002.4839
364.8408,94.2250,1002.4872
365.8217,94.2250,1002.4904
366.8025,94.2250,1002.4936
367.7834,94.2250,1002.4969
368.7643,94.2250,1002.5001
369.7452,94.2250,1002.5034
370.7261,94.2250,1002.5066
371.7070,94.2250,1002.5098
372.6879,94.2250,1002.5131
373.6688,94.2250,1002.5163
374.6497,94.2250,1002.5195
375.6306,94.2250,1002.5228
376.6115,94.2250,1002.5260
377.5924,94.2250,1002.5293
378.5732,94.2250,1002.5325
379.5541,94.2250,1002.5357
380.5350,94.2250,1002.5390
381.5159,94.2250,1002.5422
382.4968,94.2250,1002.5454
383.4777,94.2250,1002.5487
384.4586,94.2250,1002.5519
385.4395,94.2250,1002.5552
386.4204,94.2250,1002.5584
387.4013,94.2250,1002.5616
388.3822,94.2250,1002.5649
389.3631,94.2250,1002.5681
390.3439,94.2250,1002.5713
391.3248,94.2250,1002.5746
392.3057,94.2250,1002.5778
393.2866,94.2250,1002.5810
394.2675,94.2250,1002.5843
395.2484,94.2250,1002.5875
396.2293,94.2250,1002.5908
397.2102,94.2250,1002.5940
398.1911,94.2250,1002.5972
399.1720,94.2250,1002.6005
400.1529,94.2250,1002.6037
401.1338,94.2250,1002.6069
402.1146,94.2250,1002.6102
403.0955,94.2250,1002.6134
404.0764,94.2250,1002.6167
405.0573,94.2250,1002.6199
406.0382,94.2250,1002.6231
407.0191,94.2250,1002.6264
408.0000,94.2250,1002.6296
408.9809,94.2250,1002.6328
409.9618,94.2250,1002.6361
410.9427,94.2250,1002.6393
411.9236,94.2250,1002.6425
412.9045,94.2250,1002.6458
413.8854,94.2250,1002.6490
414.8662,94.2250,1002.6523
415.8471,94.2250,1002.6555
416.8280,94.2250,1002.6587
417.8089,94.2250,1002.6620
418.7898,94.2250,1002.6652
419.7707,94.2250,1002.6684
420.7516,94.2250,1002.6717
421.7325,94.2250,1002.6749
422.7134,94.2250,1002.6782
423.6943,94.2250,1002.6814
424.6752,94.2250,1002.6846
425.6561,94.2250,1002.6879
426.6369,94.2250,1002.6911
427.6178,94.2250,1002.6943
428.5987,94.2250,1002.6976
429.5796,94.2250,1002.7008
430.5605,94.2250,1002.7041
431.5414,94.2250,1002.7073
432.5223,94.2250,1002.7105
433.5032,94.2250,1002.7138
434.4841,94.2250,1002.7170
435.4650,94.2250,1002.7202
436.4459,94.2250,1002.7235
437.4268,94.2250,1002.7267
438.4076,94.2250,1002.7299
439.3885,94.2250,1002.7332
440.3694,94.2250,1002.7364
441.3503,94.2250,1002.7397
442.3312,94.2250,1002.7429
443.3121,94.2250,1002.7461
444.2930,94.2250,1002.7494
445.2739,94.2250,1002.7526
446.2548,94.2250,1002.7558
447.2357,94.2250,1002.7591
448.2166,94.2250,1002.7623
449.1975,94.2250,1002.7656
450.1783,94.2250,1002.7688
451.1592,94.2250,1002.7720
452.1401,94.2250,1002.7753
453.1210,94.2250,1002.7785
454.1019,94.2250,1002.7817
455.0828,94.2250,1002.7850
456.0637,94.2250,1002.7882
457.0446,94.2250,1002.7914
458.0255,94.2250,1002.7947
459.0064,94.2250,1002.7979
459.9873,94.2250,1002.8012
460.9682,94.2250,1002.8044
461.9490,94.2250,1002.8076
462.9299,94.2250,1002.8109
463.9108,94.2250,1002.8141
464.8917,94.2250,1002.8173
465.8726,94.2250,1002.8206
466.8535,94.2250,1002.8238
467.8344,94.2250,1002.8271
468.8153,94.2250,1002.8303
469.7962,94.2250,1002.8335
470.7771,94.2250,1002.8368
471.7580,94.2250,1002.8400
472.7389,94.2250,1002.8432
473.7197,94.2250,1002.8465
474.7006,94.2250,1002.8497
475.6815,94.2250,1002.8529
476.6624,94.2250,1002.8562
477.6433,94.2250,1002.8594
478.6242,94.2250,1002.8627
479.6051,94.2250,1002.8659
480.5860,94.2250,1002.8691
481.5669,94.2250,1002.8724
482.5478,94.2250,1002.8756
483.5287,94.2250,1002.8788
484.5096,94.2250,1002.8821
485.4904,94.2250,1002.8853
486.4713,94.2250,1002.8886
487.4522,94.2250,1002.8918
488.4331,94.2250,1002.8950
489.4140,94.2250,1002.8983
490.3949,94.2250,1002.9015
491.3758,94.2250,1002.9047
492.3567,94.2250,1002.9080
493.3376,94.2250,1002.9112
494.3185,94.2250,1002.9145
495.2994,94.2250,1002.9177
496.2803,94.2250,1002.9209
497.2611,94.2250,1002.9242
498.2420,94.2250,1002.9274
499.2229,94.2250,1002.9306
500.2038,94.2250,1002.9339
501.1847,94.2250,1002.9371
502.1656,94.2250,1002.9403
503.1465,94.2250,1002.9436
504.1274,94.2250,1002.9468
505.1083,94.2250,1002.9501
506.0892,94.2250,1002.9533
507.0701,94.2250,1002.9565
508.0510,94.2250,1002.9598
509.0318,94.2250,1002.9630
510.0127,94.2250,1002.9662
510.9936,94.2250,1002.9695
511.9745,94.2250,1002.9727
512.9554,94.2250,1002.9760
513.9363,94.2250,1002.9792
514.9172,94.2250,1002.9824
515.8981,94.2250,1002.9857
516.8790,94.2250,1002.9889
517.8599,94.2250,1002.9921
518.8408,94.2250,1002.9954
519.8217,94.2250,1002.9986
520.8025,94.2250,1003.0018
521.7834,94.2250,1003.0051
522.7643,94.2250,1003.0083
523.7452,94.2250,1003.0116
524.7261,94.2250,1003.0148
525.7070,94.2250,1003.0180
526.6879,94.2250,1003.0213
527.6688,94.2250,1003.0245
528.6497,94.2250,1003.0277
529.6306,94.2250,1003.0310
530.6115,94.2250,1003.0342
531.5924,94.2250,1003.0375
532.5732,94.2250,1003.0407
533.5541,94.2250,1003.0439
534.5350,94.2250,1003.0472
535.5159,94.2250,1003.0504
536.4968,94.2250,1003.0536
537.4777,94.2250,1003.0569
538.4586,94.2250,1003.0601
539.4395,94.2250,1003.0634
540.4204,94.2250,1003.0666
541.4013,94.2250,1003.0698
542.3822,94.2250,1003.0731
543.3631,94.2250,1003.0763
544.3439,94.2250,1003.0795
545.3248,94.2250,1003.0828
546.3057,94.2250,1003.0860
547.2866,94.2250,1003.0892
548.2675,94.2250,1003.0925
549.2484,94.2250,1003.0957
550.2293,94.2250,1003.0990
551.2102,94.2250,1003.1022
552.1911,94.2250,1003.1054
553.1720,94.2250,1003.1087
554.1529,94.2250,1003.1119
555.1338,94.2250,1003.1151
556.1146,94.2250,1003.1184
557.0955,94.2250,1003.1216
558.0764,94.2250,1003.1249
559.0573,94.2250,1003.1281
560.0382,94.2250,1003.1313
561.0191,94.2250,1003.1346
562.0000,94.2250,1003.1378
562.9809,94.2250,1003.1410
563.9618,94.2250,1003.1443
564.9427,94.2250,1003.1475
565.9236,94.2250,1003.1507
566.9045,94.2250,1003.1540
567.8854,94.2250,1003.1572
568.8662,94.2250,1003.1605
569.8471,94.2250,1003.1637
570.8280,94.2250,1003.1669
571.8089,94.2250,1003.1702
572.7898,94.2250,1003.1734
573.7707,94.2250,1003.1766
574.7516,94.2250,1003.1799
575.7325,94.2250,1003.1831
576.7134,94.2250,1003.1864
577.6943,94.2250,1003.1896
578.6752,94.2250,1003.1928
579.6561,94.2250,1003.1961
580.6369,94.2250,1003.1993
581.6178,94.2250,1003.2025
582.5987,94.2250,1003.2058
583.5796,94.2250,1003.2090
584.5605,94.2250,1003.2123
585.5414,94.2250,1003.2155
586.5223,94.2250,1003.2187
587.5032,94.2250,1003.2220
588.4841,94.2250,1003.2252
589.4650,94.2250,1003.2284
590.4459,94.2250,1003.2317
591.4268,94.2250,1003.2349
592.4076,94.2250,1003.2381
593.3885,94.2250,1003.2414
594.3694,94.2250,1003.2446
595.3503,94.2250,1003.2479
596.3312,94.2250,1003.2511
597.3121,94.2250,1003.2543
598.2930,94.2250,1003.2576
599.2739,94.2250,1003.2608
600.2548,94.2250,1003.2640
601.2357,94.2250,1003.2673
602.2166,94.2250,1003.2705
603.1975,94.2250,1003.2738
604.1783,94.2250,1003.2770
605.1592,94.2250,1003.2802
606.1401,94.2250,1003.2835
607.1210,94.2250,1003.2867
608.1019,94.2250,1003.2899
609.0828,94.2250,1003.2932
610.0637,94.2250,1003.2964
611.0446,94.2250,1003.2996
612.0255,94.2250,1003.3029
613.0064,94.2250,1003.3061
613.9873,94.2250,1003.3094
614.9682,94.2250,1003.3126
615.9490,94.2250,1003.3158
616.9299,94.2250,1003.3191
617.9108,94.2250,1003.3223
618.8917,94.2250,1003.3255
619.8726,94.2250,1003.3288
620.8535,94.2250,1003.3320
621.8344,94.2250,1003.3353
622.8153,94.2250,1003.3385
623.7962,94.2250,1003.3417
624.7771,94.2250,1003.3450
625.7580,94.2250,1003.3482
626.7389,94.2250,1003.3514
627.7197,94.2250,1003.3547
628.7006,94.2250,1003.3579
629.6815,94.2250,1003.3611
630.6624,94.2250,1003.3644
631.6433,94.2250,1003.3676
632.6242,94.2250,1003.3709
633.6051,94.2250,1003.3741
634.5860,94.2250,1003.3773
635.5669,94.2250,1003.3806
636.5478,94.2250,1003.3838
637.5287,94.2250,1003.3870
638.5096,94.2250,1003.3903
639.4904,94.2250,1003.3935
640.4713,94.2250,1003.3968
641.4522,94.2250,1003.4000
642.4331,94.2250,1003.4032
643.4140,94.2250,1003.4065
644.3949,94.2250,1003.4097
645.3758,94.2250,1003.4129
646.3567,94.2250,1003.4162
647.3376,94.2250,1003.4194
648.3185,94.2250,1003.4227
649.2994,94.2250,1003.4259
650.2803,94.2250,1003.4291
651.2611,94.2250,1003.4324
652.2420,94.2250,1003.4356
653.2229,94.2250,1003.4388
654.2038,94.2250,1003.4421
655.1847,94.2250,1003.4453
656.1656,94.2250,1003.4485
657.1465,94.2250,1003.4518
658.1274,94.2250,1003.4550
659.1083,94.2250,1003.4583
660.0892,94.2250,1003.4615
661.0701,94.2250,1003.4647
662.0510,94.2250,1003.4680
663.0318,94.2250,1003.4712
664.0127,94.2250,1003.4744
664.9936,94.2250,1003.4777
665.9745,94.2250,1003.4809
666.9554,94.2250,1003.4842
667.9363,94.2250,1003.4874
668.9172,94.2250,1003.4906
669.8981,94.2250,1003.4939
670.8790,94.2250,1003.4971
671.8599,94.2250,1003.5003
672.8408,94.2250,1003.5036
673.8217,94.2250,1003.5068
674.8025,94.2250,1003.5100
675.7834,94.2250,1003.5133
676.7643,94.2250,1003.5165
677.7452,94.2250,1003.5198
678.7261,94.2250,1003.5230
679.7070,94.2250,1003.5262
680.6879,94.2250,1003.5295
681.6688,94.2250,1003.5327
682.6497,94.2250,1003.5359
683.6306,94.2250,1003.5392
684.6115,94.2250,1003.5424
685.5924,94.2250,1003.5457
686.5732,94.2250,1003.5489
687.5541,94.2250,1003.5521
688.5350,94.2250,1003.5554
689.5159,94.2250,1003.5586
690.4968,94.2250,1003.5618
691.4777,94.2250,1003.5651
692.4586,94.2250,1003.5683
693.4395,94.2250,1003.5716
694.4204,94.2250,1003.5748
695.4013,94.2250,1003.5780
696.3822,94.2250,1003.5813
697.3631,94.2250,1003.5845
698.3439,94.2250,1003.5877
699.3248,94.2250,1003.5910
700.3057,94.2250,1003.5942
701.2866,94.2250,1003.5974
702.2675,94.2250,1003.6007
703.2484,94.2250,1003.6039
704.2293,94.2250,1003.6072
705.2102,94.2250,1003.6104
706.1911,94.2250,1003.6136
707.1720,94.2250,1003.6169
708.1529,94.2250,1003.6201
709.1338,94.2250,1003.6233
710.1146,94.2250,1003.6266
711.0955,94.2250,1003.6298
712.0764,94.2250,1003.6331
713.0573,94.2250,1003.6363
714.0382,94.2250,1003.6395
715.0191,94.2250,1003.6428
716.0000,94.2250,1003.6460
716.9809,94.2250,1003.6492
717.9618,94.2250,1003.6525
718.9427,94.2250,1003.6557
719.9236,94.2250,1003.6589
720.9045,94.2250,1003.6622
721.8854,94.2250,1003.6654
722.8662,94.2250,1003.6687
723.8471,94.2250,1003.6719
724.8280,94.2250,1003.6751
725.8089,94.2250,1003.6784
726.7898,94.2250,1003.6816
727.7707,94.2250,1003.6848
728.7516,94.2250,1003.6881
729.7325,94.2250,1003.6913
730.7134,94.2250,1003.6946
731.6943,94.2250,1003.6978
732.6752,94.2250,1003.7010
733.6561,94.2250,1003.7043
734.6369,94.2250,1003.7075
735.6178,94.2250,1003.7107
736.5987,94.2250,1003.7140
737.5796,94.2250,1003.7172
738.5605,94.2250,1003.7205
739.5414,94.2250,1003.7237
740.5223,94.2250,1003.7269
741.5032,94.2250,1003.7302
742.4841,94.2250,1003.7334
743.4650,94.2250,1003.7366
744.4459,94.2250,1003.7399
745.4268,94.2250,1003.7431
746.4076,94.2250,1003.7463
747.3885,94.2250,1003.7496
748.3694,94.2250,1003.7528
749.3503,94.2250,1003.7561
750.3312,94.2250,1003.7593
751.3121,94.2250,1003.7625
752.2930,94.2250,1003.7658
753.2739,94.2250,1003.7690
754.2548,94.2250,1003.7722
755.2357,94.2250,1003.7755
756.2166,94.2250,1003.7787
757.1975,94.2250,1003.7820
758.1783,94.2250,1003.7852
759.1592,94.2250,1003.7884
760.1401,94.2250,1003.7917
761.1210,94.2250,1003.7949
762.1019,94.2250,1003.7981
763.0828,94.2250,1003.8014
764.0637,94.2250,1003.8046
765.0446,94.2250,1003.8078
766.0255,94.2250,1003.8111
767.0064,94.2250,1003.8143
767.9873,94.2250,1003.8176
768.9682,94.2250,1003.8208
769.9490,94.2250,1003.8240
770.9299,94.2250,1003.8273
771.9108,94.2250,1003.8305
772.8917,94.2250,1003.8337
773.8726,94.2250,1003.8370
774.8535,94.2250,1003.8402
775.8344,94.2250,1003.8435
776.8153,94.2250,1003.8467
777.7962,94.2250,1003.8499
778.7771,94.2250,1003.8532
779.7580,94.2250,1003.8564
780.7389,94.2250,1003.8596
781.7197,94.2250,1003.8629
782.7006,94.2250,1003.8661
783.6815,94.2250,1003.8693
784.6624,94.2250,1003.8726
785.6433,94.2250,1003.8758
786.6242,94.2250,1003.8791
787.6051,94.2250,1003.8823
788.5860,94.2250,1003.8855
789.5669,94.2250,1003.8888
790.5478,94.2250,1003.8920
791.5287,94.2250,1003.8952
792.5096,94.2250,1003.8985
793.4904,94.2250,1003.9017
794.4713,94.2250,1003.9050
795.4522,94.2250,1003.9082
796.4331,94.2250,1003.9114
797.4140,94.2250,1003.9147
798.3949,94.2250,1003.9179
799.3758,94.2250,1003.9211
800.3567,94.2250,1003.9244
801.3376,94.2250,1003.9276
802.3185,94.2250,1003.9309
803.2994,94.2250,1003.9341
804.2803,94.2250,1003.9373
805.2611,94.2250,1003.9406
806.2420,94.2250,1003.9438
807.2229,94.2250,1003.9470
808.2038,94.2250,1003.9503
809.1847,94.2250,1003.9535
810.1656,94.2250,1003.9567
811.1465,94.2250,1003.9600
812.1274,94.2250,1003.9632
813.1083,94.2250,1003.9665
814.0892,94.2250,1003.9697
815.0701,94.2250,1003.9729
816.0510,94.2250,1003.9762
817.0318,94.2250,1003.9794
818.0127,94.2250,1003.9826
818.9936,94.2250,1003.9859
819.9745,94.2250,1003.9891
820.9554,94.2250,1003.9924
821.9363,94.2250,1003.9956
822.9172,94.2250,1003.9988
823.8981,94.2250,1004.0021
824.8790,94.2250,1004.0053
825.8599,94.2250,1004.0085
826.8408,94.2250,1004.0118
827.8217,94.2250,1004.0150
828.8025,94.2250,1004.0182
829.7834,94.2250,1004.0215
830.7643,94.2250,1004.0247
831.7452,94.2250,1004.0280
832.7261,94.2250,1004.0312
833.7070,94.2250,1004.0344
834.6879,94.2250,1004.0377
835.6688,94.2250,1004.0409
836.6497,94.2250,1004.0441
837.6306,94.2250,1004.0474
838.6115,94.2250,1004.0506
839.5924,94.2250,1004.0539
840.5732,94.2250,1004.0571
841.5541,94.2250,1004.0603
842.5350,94.2250,1004.0636
843.5159,94.2250,1004.0668
844.4968,94.2250,1004.0700
845.4777,94.2250,1004.0733
846.4586,94.2250,1004.0765
847.4395,94.2250,1004.0798
848.4204,94.2250,1004.0830
849.4013,94.2250,1004.0862
850.3822,94.2250,1004.0895
851.3631,94.2250,1004.0927
852.3439,94.2250,1004.0959
853.3248,94.2250,1004.0992
854.3057,94.2250,1004.1024
855.2866,94.2250,1004.1056
856.2675,94.2250,1004.1089
857.2484,94.2250,1004.1121
858.2293,94.2250,1004.1154
859.2102,94.2250,1004.1186
860.1911,94.2250,1004.1218
861.1720,94.2250,1004.1251
862.1529,94.2250,1004.1283
863.1338,94.2250,1004.1315
864.1146,94.2250,1004.1348
865.0955,94.2250,1004.1380
866.0764,94.2250,1004.1413
867.0573,94.2250,1004.1445
868.0382,94.2250,1004.1477
869.0191,94.2250,1004.1510
100.0000,96.1500,1001.5392
100.9809,96.1500,1001.5424
101.9618,96.1500,1001.5457
102.9427,96.1500,1001.5489
103.9236,96.1500,1001.5521
104.9045,96.1500,1001.5554
105.8854,96.1500,1001.5586
106.8662,96.1500,1001.5619
107.8471,96.1500,1001.5651
108.8280,96.1500,1001.5683
109.8089,96.1500,1001.5716
110.7898,96.1500,1001.5748
111.7707,96.1500,1001.5780
112.7516,96.1500,1001.5813
113.7325,96.1500,1001.5845
114.7134,96.1500,1001.5878
115.6943,96.1500,1001.5910
116.6752,96.1500,1001.5942
117.6561,96.1500,1001.5975
118.6369,96.1500,1001.6007
119.6178,96.1500,1001.6039
120.5987,96.1500,1001.6072
121.5796,96.1500,1001.6104
122.5605,96.1500,1001.6137
123.5414,96.1500,1001.6169
124.5223,96.1500,1001.6201
125.5032,96.1500,1001.6234
126.4841,96.1500,1001.6266
127.4650,96.1500,1001.6298
128.4459,96.1500,1001.6331
129.4268,96.1500,1001.6363
130.4076,96.1500,1001.6395
131.3885,96.1500,1001.6428
132.3694,96.1500,1001.6460
133.3503,96.1500,1001.6493
134.3312,96.1500,1001.6525
135.3121,96.1500,1001.6557
136.2930,96.1500,1001.6590
137.2739,96.1500,1001.6622
138.2548,96.1500,1001.6654
139.2357,96.1500,1001.6687
140.2166,96.1500,1001.6719
141.1975,96.1500,1001.6752
142.1783,96.1500,1001.6784
143.1592,96.1500,1001.6816
144.1401,96.1500,1001.6849
145.1210,96.1500,1001.6881
146.1019,96.1500,1001.6913
147.0828,96.1500,1001.6946
148.0637,96.1500,1001.6978
149.0446,96.1500,1001.7010
150.0255,96.1500,1001.7043
151.0064,96.1500,1001.7075
151.9873,96.1500,1001.7108
152.9682,96.1500,1001.7140
153.9490,96.1500,1001.7172
154.9299,96.1500,1001.7205
155.9108,96.1500,1001.7237
156.8917,96.1500,1001.7269
157.8726,96.1500,1001.7302
158.8535,96.1500,1001.7334
159.8344,96.1500,1001.7367
160.8153,96.1500,1001.7399
161.7962,96.1500,1001.7431
162.7771,96.1500,1001.7464
163.7580,96.1500,1001.7496
164.7389,96.1500,1001.7528
165.7197,96.1500,1001.7561
166.7006,96.1500,1001.7593
167.6815,96.1500,1001.7625
168.6624,96.1500,1001.7658
169.6433,96.1500,1001.7690
170.6242,96.1500,1001.7723
171.6051,96.1500,1001.7755
172.5860,96.1500,1001.7787
173.5669,96.1500,1001.7820
174.5478,96.1500,1001.7852
175.5287,96.1500,1001.7884
176.5096,96.1500,1001.7917
177.4904,96.1500,1001.7949
178.4713,96.1500,1001.7982
179.4522,96.1500,1001.8014
180.4331,96.1500,1001.8046
181.4140,96.1500,1001.8079
182.3949,96.1500,1001.8111
183.3758,96.1500,1001.8143
184.3567,96.1500,1001.8176
185.3376,96.1500,1001.8208
186.3185,96.1500,1001.8241
187.2994,96.1500,1001.8273
188.2803,96.1500,1001.8305
189.2611,96.1500,1001.8338
190.2420,96.1500,1001.8370
191.2229,96.1500,1001.8402
192.2038,96.1500,1001.8435
193.1847,96.1500,1001.8467
194.1656,96.1500,1001.8499
195.1465,96.1500,1001.8532
196.1274,96.1500,1001.8564
197.1083,96.1500,1001.8597
198.0892,96.1500,1001.8629
199.0701,96.1500,1001.8661
200.0510,96.1500,1001.8694
201.0318,96.1500,1001.8726
202.0127,96.1500,1001.8758
202.9936,96.1500,1001.8791
203.9745,96.1500,1001.8823
204.9554,96.1500,1001.8856
205.9363,96.1500,1001.8888
206.9172,96.1500,1001.8920
207.8981,96.1500,1001.8953
208.8790,96.1500,1001.8985
209.8599,96.1500,1001.9017
210.8408,96.1500,1001.9050
211.8217,96.1500,1001.9082
212.8025,96.1500,1001.9114
213.7834,96.1500,1001.9147
214.7643,96.1500,1001.9179
215.7452,96.1500,1001.9212
216.7261,96.1500,1001.9244
217.7070,96.1500,1001.9276
218.6879,96.1500,1001.9309
219.6688,96.1500,1001.9341
220.6497,96.1500,1001.9373
221.6306,96.1500,1001.9406
222.6115,96.1500,1001.9438
223.5924,96.1500,1001.9471
224.5732,96.1500,1001.9503
225.5541,96.1500,1001.9535
226.5350,96.1500,1001.9568
227.5159,96.1500,1001.9600
228.4968,96.1500,1001.9632
229.4777,96.1500,1001.9665
230.4586,96.1500,1001.9697
231.4395,96.1500,1001.9730
232.4204,96.1500,1001.9762
233.4013,96.1500,1001.9794
234.3822,96.1500,1001.9827
