X,Y,Z
731.6943,84.6000,1002.4272
732.6752,84.6000,1002.4272
733.6561,84.6000,1002.4272
734.6369,84.6000,1002.4272
735.6178,84.6000,1002.4272
736.5987,84.6000,1002.4272
737.5796,84.6000,1002.4272
738.5605,84.6000,1002.4272
739.5414,84.6000,1002.4272
740.5223,84.6000,1002.4272
741.5032,84.6000,1002.4272
742.4841,84.6000,1002.4272
743.4650,84.6000,1002.4272
744.4459,84.6000,1002.4272
745.4268,84.6000,1002.4272
746.4076,84.6000,1002.4272
747.3885,84.6000,1002.4272
748.3694,84.6000,1002.4272
749.3503,84.6000,1002.4272
750.3312,84.6000,1002.4272
751.3121,84.6000,1002.4272
752.2930,84.6000,1002.4272
753.2739,84.6000,1002.4272
754.2548,84.6000,1002.4272
755.2357,84.6000,1002.4272
756.2166,84.6000,1002.4272
757.1975,84.6000,1002.4272
758.1783,84.6000,1002.4272
759.1592,84.6000,1002.4272
760.1401,84.6000,1002.4272
761.1210,84.6000,1002.4272
762.1019,84.6000,1002.4272
763.0828,84.6000,1002.4272
764.0637,84.6000,1002.4272
765.0446,84.6000,1002.4272
766.0255,84.6000,1002.4272
767.0064,84.6000,1002.4272
767.9873,84.6000,1002.4272
768.9682,84.6000,1002.4272
769.9490,84.6000,1002.4272
770.9299,84.6000,1002.4272
771.9108,84.6000,1002.4272
772.8917,84.6000,1002.4272
773.8726,84.6000,1002.4272
774.8535,84.6000,1002.4272
775.8344,84.6000,1002.4272
776.8153,84.6000,1002.4272
777.7962,84.6000,1002.4272
778.7771,84.6000,1002.4272
779.7580,84.6000,1002.4272
780.7389,84.6000,1002.4272
781.7197,84.6000,1002.4272
782.7006,84.6000,1002.4272
783.6815,84.6000,1002.4272
784.6624,84.6000,1002.4272
785.6433,84.6000,1002.4272
786.6242,84.6000,1002.4272
787.6051,84.6000,1002.4272
788.5860,84.6000,1002.4272
789.5669,84.6000,1002.4272
790.5478,84.6000,1002.4272
791.5287,84.6000,1002.4272
792.5096,84.6000,1002.4272
793.4904,84.6000,1002.4272
794.4713,84.6000,1002.4272
795.4522,84.6000,1002.4272
796.4331,84.6000,1002.4272
797.4140,84.6000,1002.4272
798.3949,84.6000,1002.4272
799.3758,84.6000,1002.4272
800.3567,84.6000,1002.4272
801.3376,84.6000,1002.4272
802.3185,84.6000,1002.4272
803.2994,84.6000,1002.4272
804.2803,84.6000,1002.4272
805.2611,84.6000,1002.4272
806.2420,84.6000,1002.4272
807.2229,84.6000,1002.4272
808.2038,84.6000,1002.4272
809.1847,84.6000,1002.4272
810.1656,84.6000,1002.4272
811.1465,84.6000,1002.4272
812.1274,84.6000,1002.4272
813.1083,84.6000,1002.4272
814.0892,84.6000,1002.4272
815.0701,84.6000,1002.4272
816.0510,84.6000,1002.4272
817.0318,84.6000,1002.4272
818.0127,84.6000,1002.4272
818.9936,84.6000,1002.4272
819.9745,84.6000,1002.4272
820.9554,84.6000,1002.4272
821.9363,84.6000,1002.4272
822.9172,84.6000,1002.4272
823.8981,84.6000,1002.4272
824.8790,84.6000,1002.4272
825.8599,84.6000,1002.4272
826.8408,84.6000,1002.4272
827.8217,84.6000,1002.4272
828.8025,84.6000,1002.4272
829.7834,84.6000,1002.4272
830.7643,84.6000,1002.4272
831.7452,84.6000,1002.4272
832.7261,84.6000,1002.4272
833.7070,84.6000,1002.4272
834.6879,84.6000,1002.4272
835.6688,84.6000,1002.4272
836.6497,84.6000,1002.4272
837.6306,84.6000,1002.4272
838.6115,84.6000,1002.4272
839.5924,84.6000,1002.4272
840.5732,84.6000,1002.4272
841.5541,84.6000,1002.4272
842.5350,84.6000,1002.4272
843.5159,84.6000,1002.4272
844.4968,84.6000,1002.4272
845.4777,84.6000,1002.4272
846.4586,84.6000,1002.4272
847.4395,84.6000,1002.4272
848.4204,84.6000,1002.4272
849.4013,84.6000,1002.4272
850.3822,84.6000,1002.4272
851.3631,84.6000,1002.4272
852.3439,84.6000,1002.4272
853.3248,84.6000,1002.4272
854.3057,84.6000,1002.4272
855.2866,84.6000,1002.4272
856.2675,84.6000,1002.4272
857.2484,84.6000,1002.4272
858.2293,84.6000,1002.4272
859.2102,84.6000,1002.4272
860.1911,84.6000,1002.4272
861.1720,84.6000,1002.4272
862.1529,84.6000,1002.4272
863.1338,84.6000,1002.4272
864.1146,84.6000,1002.4272
865.0955,84.6000,1002.4272
866.0764,84.6000,1002.4272
867.0573,84.6000,1002.4272
868.0382,84.6000,1002.4272
869.0191,84.6000,1002.4272
100.0000,86.5250,1002.2052
100.9809,86.5250,1002.2052
101.9618,86.5250,1002.2052
102.9427,86.5250,1002.2052
103.9236,86.5250,1002.2052
104.9045,86.5250,1002.2052
105.8854,86.5250,1002.2052
106.8662,86.5250,1002.2052
107.8471,86.5250,1002.2052
108.8280,86.5250,1002.2052
109.8089,86.5250,1002.2052
110.7898,86.5250,1002.2052
111.7707,86.5250,1002.2052
112.7516,86.5250,1002.2052
113.7325,86.5250,1002.2052
114.7134,86.5250,1002.2052
115.6943,86.5250,1002.2052
116.6752,86.5250,1002.2052
117.6561,86.5250,1002.2052
118.6369,86.5250,1002.2052
119.6178,86.5250,1002.2052
120.5987,86.5250,1002.2052
121.5796,86.5250,1002.2052
122.5605,86.5250,1002.2052
123.5414,86.5250,1002.2052
124.5223,86.5250,1002.2052
125.5032,86.5250,1002.2052
126.4841,86.5250,1002.2052
127.4650,86.5250,1002.2052
128.4459,86.5250,1002.2052
129.4268,86.5250,1002.2052
130.4076,86.5250,1002.2052
131.3885,86.5250,1002.2052
132.3694,86.5250,1002.2052
133.3503,86.5250,1002.2052
134.3312,86.5250,1002.2052
135.3121,86.5250,1002.2052
136.2930,86.5250,1002.2052
137.2739,86.5250,1002.2052
138.2548,86.5250,1002.2052
139.2357,86.5250,1002.2052
140.2166,86.5250,1002.2052
141.1975,86.5250,1002.2052
142.1783,86.5250,1002.2052
143.1592,86.5250,1002.2052
144.1401,86.5250,1002.2052
145.1210,86.5250,1002.2052
146.1019,86.5250,1002.2052
147.0828,86.5250,1002.2052
148.0637,86.5250,1002.2052
149.0446,86.5250,1002.2052
150.0255,86.5250,1002.2052
151.0064,86.5250,1002.2052
151.9873,86.5250,1002.2052
152.9682,86.5250,1002.2052
153.9490,86.5250,1002.2052
154.9299,86.5250,1002.2052
155.9108,86.5250,1002.2052
156.8917,86.5250,1002.2052
157.8726,86.5250,1002.2052
158.8535,86.5250,1002.2052
159.8344,86.5250,1002.2052
160.8153,86.5250,1002.2052
161.7962,86.5250,1002.2052
162.7771,86.5250,1002.2052
163.7580,86.5250,1002.2052
164.7389,86.5250,1002.2052
165.7197,86.5250,1002.2052
166.7006,86.5250,1002.2052
167.6815,86.5250,1002.2052
168.6624,86.5250,1002.2052
169.6433,86.5250,1002.2052
170.6242,86.5250,1002.2052
171.6051,86.5250,1002.2052
172.5860,86.5250,1002.2052
173.5669,86.5250,1002.2052
174.5478,86.5250,1002.2052
175.5287,86.5250,1002.2052
176.5096,86.5250,1002.2052
177.4904,86.5250,1002.2052
178.4713,86.5250,1002.2052
179.4522,86.5250,1002.2052
180.4331,86.5250,1002.2052
181.4140,86.5250,1002.2052
182.3949,86.5250,1002.2052
183.3758,86.5250,1002.2052
184.3567,86.5250,1002.2052
185.3376,86.5250,1002.2052
186.3185,86.5250,1002.2052
187.2994,86.5250,1002.2052
188.2803,86.5250,1002.2052
189.2611,86.5250,1002.2052
190.2420,86.5250,1002.2052
191.2229,86.5250,1002.2052
192.2038,86.5250,1002.2052
193.1847,86.5250,1002.2052
194.1656,86.5250,1002.2052
195.1465,86.5250,1002.2052
196.1274,86.5250,1002.2052
197.1083,86.5250,1002.2052
198.0892,86.5250,1002.2052
199.0701,86.5250,1002.2052
200.0510,86.5250,1002.2052
201.0318,86.5250,1002.2052
202.0127,86.5250,1002.2052
202.9936,86.5250,1002.2052
203.9745,86.5250,1002.2052
204.9554,86.5250,1002.2052
205.9363,86.5250,1002.2052
206.9172,86.5250,1002.2052
207.8981,86.5250,1002.2052
208.8790,86.5250,1002.2052
209.8599,86.5250,1002.2052
210.8408,86.5250,1002.2052
211.8217,86.5250,1002.2052
212.8025,86.5250,1002.2052
213.7834,86.5250,1002.2052
214.7643,86.5250,1002.2052
215.7452,86.5250,1002.2052
216.7261,86.5250,1002.2052
217.7070,86.5250,1002.2052
218.6879,86.5250,1002.2052
219.6688,86.5250,1002.2052
220.6497,86.5250,1002.2052
221.6306,86.5250,1002.2052
222.6115,86.5250,1002.2052
223.5924,86.5250,1002.2052
224.5732,86.5250,1002.2052
225.5541,86.5250,1002.2052
226.5350,86.5250,1002.2052
227.5159,86.5250,1002.2052
228.4968,86.5250,1002.2052
229.4777,86.5250,1002.2052
230.4586,86.5250,1002.2052
231.4395,86.5250,1002.2052
232.4204,86.5250,1002.2052
233.4013,86.5250,1002.2052
234.3822,86.5250,1002.2052
235.3631,86.5250,1002.2052
236.3439,86.5250,1002.2052
237.3248,86.5250,1002.2052
238.3057,86.5250,1002.2052
239.2866,86.5250,1002.2052
240.2675,86.5250,1002.2052
241.2484,86.5250,1002.2052
242.2293,86.5250,1002.2052
243.2102,86.5250,1002.2052
244.1911,86.5250,1002.2052
245.1720,86.5250,1002.2052
246.1529,86.5250,1002.2052
247.1338,86.5250,1002.2052
248.1146,86.5250,1002.2052
249.0955,86.5250,1002.2052
250.0764,86.5250,1002.2052
251.0573,86.5250,1002.2052
252.0382,86.5250,1002.2052
253.0191,86.5250,1002.2052
254.0000,86.5250,1002.2052
254.9809,86.5250,1002.2052
255.9618,86.5250,1002.2052
256.9427,86.5250,1002.2052
257.9236,86.5250,1002.2052
258.9045,86.5250,1002.2052
259.8854,86.5250,1002.2052
260.8662,86.5250,1002.2052
261.8471,86.5250,1002.2052
262.8280,86.5250,1002.2052
263.8089,86.5250,1002.2052
264.7898,86.5250,1002.2052
265.7707,86.5250,1002.2052
266.7516,86.5250,1002.2052
267.7325,86.5250,1002.2052
268.7134,86.5250,1002.2052
269.6943,86.5250,1002.2052
270.6752,86.5250,1002.2052
271.6561,86.5250,1002.2052
272.6369,86.5250,1002.2052
273.6178,86.5250,1002.2052
274.5987,86.5250,1002.2052
275.5796,86.5250,1002.2052
276.5605,86.5250,1002.2052
277.5414,86.5250,1002.2052
278.5223,86.5250,1002.2052
279.5032,86.5250,1002.2052
280.4841,86.5250,1002.2052
281.4650,86.5250,1002.2052
282.4459,86.5250,1002.2052
283.4268,86.5250,1002.2052
284.4076,86.5250,1002.2052
285.3885,86.5250,1002.2052
286.3694,86.5250,1002.2052
287.3503,86.5250,1002.2052
288.3312,86.5250,1002.2052
289.3121,86.5250,1002.2052
290.2930,86.5250,1002.2052
291.2739,86.5250,1002.2052
292.2548,86.5250,1002.2052
293.2357,86.5250,1002.2052
294.2166,86.5250,1002.2052
295.1975,86.5250,1002.2052
296.1783,86.5250,1002.2052
297.1592,86.5250,1002.2052
298.1401,86.5250,1002.2052
299.1210,86.5250,1002.2052
300.1019,86.5250,1002.2052
301.0828,86.5250,1002.2052
302.0637,86.5250,1002.2052
303.0446,86.5250,1002.2052
304.0255,86.5250,1002.2052
305.0064,86.5250,1002.2052
305.9873,86.5250,1002.2052
306.9682,86.5250,1002.2052
307.9490,86.5250,1002.2052
308.9299,86.5250,1002.2052
309.9108,86.5250,1002.2052
310.8917,86.5250,1002.2052
311.8726,86.5250,1002.2052
312.8535,86.5250,1002.2052
313.8344,86.5250,1002.2052
314.8153,86.5250,1002.2052
315.7962,86.5250,1002.2052
316.7771,86.5250,1002.2052
317.7580,86.5250,1002.2052
318.7389,86.5250,1002.2052
319.7197,86.5250,1002.2052
320.7006,86.5250,1002.2052
321.6815,86.5250,1002.2052
322.6624,86.5250,1002.2052
323.6433,86.5250,1002.2052
324.6242,86.5250,1002.2052
325.6051,86.5250,1002.2052
326.5860,86.5250,1002.2052
327.5669,86.5250,1002.2052
328.5478,86.5250,1002.2052
329.5287,86.5250,1002.2052
330.5096,86.5250,1002.2052
331.4904,86.5250,1002.2052
332.4713,86.5250,1002.2052
333.4522,86.5250,1002.2052
334.4331,86.5250,1002.2052
335.4140,86.5250,1002.2052
336.3949,86.5250,1002.2052
337.3758,86.5250,1002.2052
338.3567,86.5250,1002.2052
339.3376,86.5250,1002.2052
340.3185,86.5250,1002.2052
341.2994,86.5250,1002.2052
342.2803,86.5250,1002.2052
343.2611,86.5250,1002.2052
344.2420,86.5250,1002.2052
345.2229,86.5250,1002.2052
346.2038,86.5250,1002.2052
347.1847,86.5250,1002.2052
348.1656,86.5250,1002.2052
349.1465,86.5250,1002.2052
350.1274,86.5250,1002.2052
351.1083,86.5250,1002.2052
352.0892,86.5250,1002.2052
353.0701,86.5250,1002.2052
354.0510,86.5250,1002.2052
355.0318,86.5250,1002.2052
356.0127,86.5250,1002.2052
356.9936,86.5250,1002.2052
357.9745,86.5250,1002.2052
358.9554,86.5250,1002.2052
359.9363,86.5250,1002.2052
360.9172,86.5250,1002.2052
361.8981,86.5250,1002.2052
362.8790,86.5250,1002.2052
363.8599,86.5250,1002.2052
364.8408,86.5250,1002.2052
365.8217,86.5250,1002.2052
366.8025,86.5250,1002.2052
367.7834,86.5250,1002.2052
368.7643,86.5250,1002.2052
369.7452,86.5250,1002.2052
370.7261,86.5250,1002.2052
371.7070,86.5250,1002.2052
372.6879,86.5250,1002.2052
373.6688,86.5250,1002.2052
374.6497,86.5250,1002.2052
375.6306,86.5250,1002.2052
376.6115,86.5250,1002.2052
377.5924,86.5250,1002.2052
378.5732,86.5250,1002.2052
379.5541,86.5250,1002.2052
380.5350,86.5250,1002.2052
381.5159,86.5250,1002.2052
382.4968,86.5250,1002.2052
383.4777,86.5250,1002.2052
384.4586,86.5250,1002.2052
385.4395,86.5250,1002.2052
386.4204,86.5250,1002.2052
387.4013,86.5250,1002.2052
388.3822,86.5250,1002.2052
389.3631,86.5250,1002.2052
390.3439,86.5250,1002.2052
391.3248,86.5250,1002.2052
392.3057,86.5250,1002.2052
393.2866,86.5250,1002.2052
394.2675,86.5250,1002.2052
395.2484,86.5250,1002.2052
396.2293,86.5250,1002.2052
397.2102,86.5250,1002.2052
398.1911,86.5250,1002.2052
399.1720,86.5250,1002.2052
400.1529,86.5250,1002.2052
401.1338,86.5250,1002.2052
402.1146,86.5250,1002.2052
403.0955,86.5250,1002.2052
404.0764,86.5250,1002.2052
405.0573,86.5250,1002.2052
406.0382,86.5250,1002.2052
407.0191,86.5250,1002.2052
408.0000,86.5250,1002.2052
408.9809,86.5250,1002.2052
409.9618,86.5250,1002.2052
410.9427,86.5250,1002.2052
411.9236,86.5250,1002.2052
412.9045,86.5250,1002.2052
413.8854,86.5250,1002.2052
414.8662,86.5250,1002.2052
415.8471,86.5250,1002.2052
416.8280,86.5250,1002.2052
417.8089,86.5250,1002.2052
418.7898,86.5250,1002.2052
419.7707,86.5250,1002.2052
420.7516,86.5250,1002.2052
421.7325,86.5250,1002.2052
422.7134,86.5250,1002.2052
423.6943,86.5250,1002.2052
424.6752,86.5250,1002.2052
425.6561,86.5250,1002.2052
426.6369,86.5250,1002.2052
427.6178,86.5250,1002.2052
428.5987,86.5250,1002.2052
429.5796,86.5250,1002.2052
430.5605,86.5250,1002.2052
431.5414,86.5250,1002.2052
432.5223,86.5250,1002.2052
433.5032,86.5250,1002.2052
434.4841,86.5250,1002.2052
435.4650,86.5250,1002.2052
436.4459,86.5250,1002.2052
437.4268,86.5250,1002.2052
438.4076,86.5250,1002.2052
439.3885,86.5250,1002.2052
440.3694,86.5250,1002.2052
441.3503,86.5250,1002.2052
442.3312,86.5250,1002.2052
443.3121,86.5250,1002.2052
444.2930,86.5250,1002.2052
445.2739,86.5250,1002.2052
446.2548,86.5250,1002.2052
447.2357,86.5250,1002.2052
448.2166,86.5250,1002.2052
449.1975,86.5250,1002.2052
450.1783,86.5250,1002.2052
451.1592,86.5250,1002.2052
452.1401,86.5250,1002.2052
453.1210,86.5250,1002.2052
454.1019,86.5250,1002.2052
455.0828,86.5250,1002.2052
456.0637,86.5250,1002.2052
457.0446,86.5250,1002.2052
458.0255,86.5250,1002.2052
459.0064,86.5250,1002.2052
459.9873,86.5250,1002.2052
460.9682,86.5250,1002.2052
461.9490,86.5250,1002.2052
462.9299,86.5250,1002.2052
463.9108,86.5250,1002.2052
464.8917,86.5250,1002.2052
465.8726,86.5250,1002.2052
466.8535,86.5250,1002.2052
467.8344,86.5250,1002.2052
468.8153,86.5250,1002.2052
469.7962,86.5250,1002.2052
470.7771,86.5250,1002.2052
471.7580,86.5250,1002.2052
472.7389,86.5250,1002.2052
473.7197,86.5250,1002.2052
474.7006,86.5250,1002.2052
475.6815,86.5250,1002.2052
476.6624,86.5250,1002.2052
477.6433,86.5250,1002.2052
478.6242,86.5250,1002.2052
479.6051,86.5250,1002.2052
480.5860,86.5250,1002.2052
481.5669,86.5250,1002.2052
482.5478,86.5250,1002.2052
483.5287,86.5250,1002.2052
484.5096,86.5250,1002.2052
485.4904,86.5250,1002.2052
486.4713,86.5250,1002.2052
487.4522,86.5250,1002.2052
488.4331,86.5250,1002.2052
489.4140,86.5250,1002.2052
490.3949,86.5250,1002.2052
491.3758,86.5250,1002.2052
492.3567,86.5250,1002.2052
493.3376,86.5250,1002.2052
494.3185,86.5250,1002.2052
495.2994,86.5250,1002.2052
496.2803,86.5250,1002.2052
497.2611,86.5250,1002.2052
498.2420,86.5250,1002.2052
499.2229,86.5250,1002.2052
500.2038,86.5250,1002.2052
501.1847,86.5250,1002.2052
502.1656,86.5250,1002.2052
503.1465,86.5250,1002.2052
504.1274,86.5250,1002.2052
505.1083,86.5250,1002.2052
506.0892,86.5250,1002.2052
507.0701,86.5250,1002.2052
508.0510,86.5250,1002.2052
509.0318,86.5250,1002.2052
510.0127,86.5250,1002.2052
510.9936,86.5250,1002.2052
511.9745,86.5250,1002.2052
512.9554,86.5250,1002.2052
513.9363,86.5250,1002.2052
514.9172,86.5250,1002.2052
515.8981,86.5250,1002.2052
516.8790,86.5250,1002.2052
517.8599,86.5250,1002.2052
518.8408,86.5250,1002.2052
519.8217,86.5250,1002.2052
520.8025,86.5250,1002.2052
521.7834,86.5250,1002.2052
522.7643,86.5250,1002.2052
523.7452,86.5250,1002.2052
524.7261,86.5250,1002.2052
525.7070,86.5250,1002.2052
526.6879,86.5250,1002.2052
527.6688,86.5250,1002.2052
528.6497,86.5250,1002.2052
529.6306,86.5250,1002.2052
530.6115,86.5250,1002.2052
531.5924,86.5250,1002.2052
532.5732,86.5250,1002.2052
533.5541,86.5250,1002.2052
534.5350,86.5250,1002.2052
535.5159,86.5250,1002.2052
536.4968,86.5250,1002.2052
537.4777,86.5250,1002.2052
538.4586,86.5250,1002.2052
539.4395,86.5250,1002.2052
540.4204,86.5250,1002.2052
541.4013,86.5250,1002.2052
542.3822,86.5250,1002.2052
543.3631,86.5250,1002.2052
544.3439,86.5250,1002.2052
545.3248,86.5250,1002.2052
546.3057,86.5250,1002.2052
547.2866,86.5250,1002.2052
548.2675,86.5250,1002.2052
549.2484,86.5250,1002.2052
550.2293,86.5250,1002.2052
551.2102,86.5250,1002.2052
552.1911,86.5250,1002.2052
553.1720,86.5250,1002.2052
554.1529,86.5250,1002.2052
555.1338,86.5250,1002.2052
556.1146,86.5250,1002.2052
557.0955,86.5250,1002.2052
558.0764,86.5250,1002.2052
559.0573,86.5250,1002.2052
560.0382,86.5250,1002.2052
561.0191,86.5250,1002.2052
562.0000,86.5250,1002.2052
562.9809,86.5250,1002.2052
563.9618,86.5250,1002.2052
564.9427,86.5250,1002.2052
565.9236,86.5250,1002.2052
566.9045,86.5250,1002.2052
567.8854,86.5250,1002.2052
568.8662,86.5250,1002.2052
569.8471,86.5250,1002.2052
570.8280,86.5250,1002.2052
571.8089,86.5250,1002.2052
572.7898,86.5250,1002.2052
573.7707,86.5250,1002.2052
574.7516,86.5250,1002.2052
575.7325,86.5250,1002.2052
576.7134,86.5250,1002.2052
577.6943,86.5250,1002.2052
578.6752,86.5250,1002.2052
579.6561,86.5250,1002.2052
580.6369,86.5250,1002.2052
581.6178,86.5250,1002.2052
582.5987,86.5250,1002.2052
583.5796,86.5250,1002.2052
584.5605,86.5250,1002.2052
585.5414,86.5250,1002.2052
586.5223,86.5250,1002.2052
587.5032,86.5250,1002.2052
588.4841,86.5250,1002.2052
589.4650,86.5250,1002.2052
590.4459,86.5250,1002.2052
591.4268,86.5250,1002.2052
592.4076,86.5250,1002.2052
593.3885,86.5250,1002.2052
594.3694,86.5250,1002.2052
595.3503,86.5250,1002.2052
596.3312,86.5250,1002.2052
597.3121,86.5250,1002.2052
598.2930,86.5250,1002.2052
599.2739,86.5250,1002.2052
600.2548,86.5250,1002.2052
601.2357,86.5250,1002.2052
602.2166,86.5250,1002.2052
603.1975,86.5250,1002.2052
604.1783,86.5250,1002.2052
605.1592,86.5250,1002.2052
606.1401,86.5250,1002.2052
607.1210,86.5250,1002.2052
608.1019,86.5250,1002.2052
609.0828,86.5250,1002.2052
610.0637,86.5250,1002.2052
611.0446,86.5250,1002.2052
612.0255,86.5250,1002.2052
613.0064,86.5250,1002.2052
613.9873,86.5250,1002.2052
614.9682,86.5250,1002.2052
615.9490,86.5250,1002.2052
616.9299,86.5250,1002.2052
617.9108,86.5250,1002.2052
618.8917,86.5250,1002.2052
619.8726,86.5250,1002.2052
620.8535,86.5250,1002.2052
621.8344,86.5250,1002.2052
622.8153,86.5250,1002.2052
623.7962,86.5250,1002.2052
624.7771,86.5250,1002.2052
625.7580,86.5250,1002.2052
626.7389,86.5250,1002.2052
627.7197,86.5250,1002.2052
628.7006,86.5250,1002.2052
629.6815,86.5250,1002.2052
630.6624,86.5250,1002.2052
631.6433,86.5250,1002.2052
632.6242,86.5250,1002.2052
633.6051,86.5250,1002.2052
634.5860,86.5250,1002.2052
635.5669,86.5250,1002.2052
636.5478,86.5250,1002.2052
637.5287,86.5250,1002.2052
638.5096,86.5250,1002.2052
639.4904,86.5250,1002.2052
640.4713,86.5250,1002.2052
641.4522,86.5250,1002.2052
642.4331,86.5250,1002.2052
643.4140,86.5250,1002.2052
644.3949,86.5250,1002.2052
645.3758,86.5250,1002.2052
646.3567,86.5250,1002.2052
647.3376,86.5250,1002.2052
648.3185,86.5250,1002.2052
649.2994,86.5250,1002.2052
650.2803,86.5250,1002.2052
651.2611,86.5250,1002.2052
652.2420,86.5250,1002.2052
653.2229,86.5250,1002.2052
654.2038,86.5250,1002.2052
655.1847,86.5250,1002.2052
656.1656,86.5250,1002.2052
657.1465,86.5250,1002.2052
658.1274,86.5250,1002.2052
659.1083,86.5250,1002.2052
660.0892,86.5250,1002.2052
661.0701,86.5250,1002.2052
662.0510,86.5250,1002.2052
663.0318,86.5250,1002.2052
664.0127,86.5250,1002.2052
664.9936,86.5250,1002.2052
665.9745,86.5250,1002.2052
666.9554,86.5250,1002.2052
667.9363,86.5250,1002.2052
668.9172,86.5250,1002.2052
669.8981,86.5250,1002.2052
670.8790,86.5250,1002.2052
671.8599,86.5250,1002.2052
672.8408,86.5250,1002.2052
673.8217,86.5250,1002.2052
674.8025,86.5250,1002.2052
675.7834,86.5250,1002.2052
676.7643,86.5250,1002.2052
677.7452,86.5250,1002.2052
678.7261,86.5250,1002.2052
679.7070,86.5250,1002.2052
680.6879,86.5250,1002.2052
681.6688,86.5250,1002.2052
682.6497,86.5250,1002.2052
683.6306,86.5250,1002.2052
684.6115,86.5250,1002.2052
685.5924,86.5250,1002.2052
686.5732,86.5250,1002.2052
687.5541,86.5250,1002.2052
688.5350,86.5250,1002.2052
689.5159,86.5250,1002.2052
690.4968,86.5250,1002.2052
691.4777,86.5250,1002.2052
692.4586,86.5250,1002.2052
693.4395,86.5250,1002.2052
694.4204,86.5250,1002.2052
695.4013,86.5250,1002.2052
696.3822,86.5250,1002.2052
697.3631,86.5250,1002.2052
698.3439,86.5250,1002.2052
699.3248,86.5250,1002.2052
700.3057,86.5250,1002.2052
701.2866,86.5250,1002.2052
702.2675,86.5250,1002.2052
703.2484,86.5250,1002.2052
704.2293,86.5250,1002.2052
705.2102,86.5250,1002.2052
706.1911,86.5250,1002.2052
707.1720,86.5250,1002.2052
708.1529,86.5250,1002.2052
709.1338,86.5250,1002.2052
710.1146,86.5250,1002.2052
711.0955,86.5250,1002.2052
712.0764,86.5250,1002.2052
713.0573,86.5250,1002.2052
714.0382,86.5250,1002.2052
715.0191,86.5250,1002.2052
716.0000,86.5250,1002.2052
716.9809,86.5250,1002.2052
717.9618,86.5250,1002.2052
718.9427,86.5250,1002.2052
719.9236,86.5250,1002.2052
720.9045,86.5250,1002.2052
721.8854,86.5250,1002.2052
722.8662,86.5250,1002.2052
723.8471,86.5250,1002.2052
724.8280,86.5250,1002.2052
725.8089,86.5250,1002.2052
726.7898,86.5250,1002.2052
727.7707,86.5250,1002.2052
728.7516,86.5250,1002.2052
729.7325,86.5250,1002.2052
730.7134,86.5250,1002.2052
731.6943,86.5250,1002.2052
732.6752,86.5250,1002.2052
733.6561,86.5250,1002.2052
734.6369,86.5250,1002.2052
735.6178,86.5250,1002.2052
736.5987,86.5250,1002.2052
737.5796,86.5250,1002.2052
738.5605,86.5250,1002.2052
739.5414,86.5250,1002.2052
740.5223,86.5250,1002.2052
741.5032,86.5250,1002.2052
742.4841,86.5250,1002.2052
743.4650,86.5250,1002.2052
744.4459,86.5250,1002.2052
745.4268,86.5250,1002.2052
746.4076,86.5250,1002.2052
747.3885,86.5250,1002.2052
748.3694,86.5250,1002.2052
749.3503,86.5250,1002.2052
750.3312,86.5250,1002.2052
751.3121,86.5250,1002.2052
752.2930,86.5250,1002.2052
753.2739,86.5250,1002.2052
754.2548,86.5250,1002.2052
755.2357,86.5250,1002.2052
756.2166,86.5250,1002.2052
757.1975,86.5250,1002.2052
758.1783,86.5250,1002.2052
759.1592,86.5250,1002.2052
760.1401,86.5250,1002.2052
761.1210,86.5250,1002.2052
762.1019,86.5250,1002.2052
763.0828,86.5250,1002.2052
764.0637,86.5250,1002.2052
765.0446,86.5250,1002.2052
766.0255,86.5250,1002.2052
767.0064,86.5250,1002.2052
767.9873,86.5250,1002.2052
768.9682,86.5250,1002.2052
769.9490,86.5250,1002.2052
770.9299,86.5250,1002.2052
771.9108,86.5250,1002.2052
772.8917,86.5250,1002.2052
773.8726,86.5250,1002.2052
774.8535,86.5250,1002.2052
775.8344,86.5250,1002.2052
776.8153,86.5250,1002.2052
777.7962,86.5250,1002.2052
778.7771,86.5250,1002.2052
779.7580,86.5250,1002.2052
780.7389,86.5250,1002.2052
781.7197,86.5250,1002.2052
782.7006,86.5250,1002.2052
783.6815,86.5250,1002.2052
784.6624,86.5250,1002.2052
785.6433,86.5250,1002.2052
786.6242,86.5250,1002.2052
787.6051,86.5250,1002.2052
788.5860,86.5250,1002.2052
789.5669,86.5250,1002.2052
790.5478,86.5250,1002.2052
791.5287,86.5250,1002.2052
792.5096,86.5250,1002.2052
793.4904,86.5250,1002.2052
794.4713,86.5250,1002.2052
795.4522,86.5250,1002.2052
796.4331,86.5250,1002.2052
797.4140,86.5250,1002.2052
798.3949,86.5250,1002.2052
799.3758,86.5250,1002.2052
800.3567,86.5250,1002.2052
801.3376,86.5250,1002.2052
802.3185,86.5250,1002.2052
803.2994,86.5250,1002.2052
804.2803,86.5250,1002.2052
805.2611,86.5250,1002.2052
806.2420,86.5250,1002.2052
807.2229,86.5250,1002.2052
808.2038,86.5250,1002.2052
809.1847,86.5250,1002.2052
810.1656,86.5250,1002.2052
811.1465,86.5250,1002.2052
812.1274,86.5250,1002.2052
813.1083,86.5250,1002.2052
814.0892,86.5250,1002.2052
815.0701,86.5250,1002.2052
816.0510,86.5250,1002.2052
817.0318,86.5250,1002.2052
818.0127,86.5250,1002.2052
